f4,GNE_SNR_SEO,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_4_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,det_TKEO_mean_5_coef,det_TKEO_mean_6_coef,det_TKEO_mean_7_coef,det_TKEO_mean_8_coef,det_TKEO_mean_10_coef,det_TKEO_std_5_coef,det_TKEO_std_6_coef,det_TKEO_std_7_coef,det_TKEO_std_8_coef,det_TKEO_std_9_coef,det_TKEO_std_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_5_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_8_coef,app_entropy_shannon_9_coef,app_entropy_shannon_10_coef,app_det_TKEO_mean_4_coef,app_det_TKEO_mean_6_coef,app_det_TKEO_mean_8_coef,app_det_TKEO_mean_9_coef,app_det_TKEO_mean_10_coef,app_TKEO_std_3_coef,app_TKEO_std_4_coef,app_TKEO_std_5_coef,app_TKEO_std_6_coef,app_TKEO_std_7_coef,app_TKEO_std_8_coef,app_TKEO_std_9_coef,app_TKEO_std_10_coef,app_LT_entropy_shannon_1_coef,app_LT_entropy_shannon_2_coef,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_10_coef,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_log_dec_1,tqwt_entropy_log_dec_2,tqwt_entropy_log_dec_3,tqwt_entropy_log_dec_4,tqwt_entropy_log_dec_5,tqwt_entropy_log_dec_6,tqwt_entropy_log_dec_7,tqwt_entropy_log_dec_8,tqwt_entropy_log_dec_9,tqwt_entropy_log_dec_10,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_15,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_21,tqwt_entropy_log_dec_22,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_24,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_29,tqwt_entropy_log_dec_30,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,tqwt_kurtosisValue_dec_5
3586.286918,1918664.285,0.87356,3.9711,6.9768,-85.2099,-244.812,-446.2558,-217.6958,-206.2777,-77.6183,-305.2315,5.796,10.4422,4.3401,4.5691,7.0078,9.6145,17.5408,10.7292,10.157,5.4213,11.259,-22058186.17,-26615902.74,-35248476.19,-82884287.86,-148357774.6,-293478519.3,-576898456.4,-1207934483,-2524143432,12604.2618,77028.9993,349069.4947,698082.5539,1395622.952,18578.8575,44687.9623,100781.3451,218227.6385,446763.9368,921977.0913,1841574.836,3683095.159,-17297.8068,-23139.9808,-33307.6051,-51697.0208,-88935.3312,-167191.8256,-344875.3073,-703177.7519,-1519663.676,-3265943.65,3838.8263,7677.6359,577.949,634.1352,608.1023,586.8917,-1501299.846,-1318227.024,-1101537.943,-899560.7779,-708794.6939,-600660.5198,-504873.6989,-374810.1288,-293935.3885,-247953.5822,-222171.8602,-141466.2945,-88142.5647,-59688.5181,-45992.7002,-35768.0641,-28759.0043,-27346.9355,-26166.1978,-14626.3755,-9689.7928,-10778.7895,-6183.963,-1924.4095,-518.42,-2555.2956,-9057.2932,-5696.4386,-3695.3489,-2631.4173,-2254.1495,-2126.1555,-1996.4479,-1752.8928,-1422.9339,6.0682
3467.732217,2101321.942,4.6191,-0.52591,-35.4114,-1048.0248,-939.8017,-114.7993,-9542.8255,-4335.2472,-6501.283,-49745.6229,14.6881,4.4609,91.0554,26.1111,547.7784,21.4981,6.7362,241.3559,125.92,141.6226,887.6808,-83146534.23,-100218564.9,-132996164.3,-315573674.5,-566080535.8,-1118118760,-2196444872,-4582841974,-9545492928,43056.3899,263392.4015,1192841.036,2386946.72,4784086.222,63760.0664,152038.0774,343855.4198,740612.595,1528545.746,3135168.771,6326223.298,12630285.48,-23585.9491,-31290.2814,-44799.6619,-69301.6476,-118942.0991,-223119.4744,-459131.8559,-934406.7111,-2015044.969,-4322551.224,4932.9054,9862.6243,722.0566,1267.436,1474.1406,1015.4405,-1907308.989,-1468222.198,-1192176.1,-972793.636,-748812.9281,-613356.622,-476895.3889,-339702.8269,-258414.7734,-223849.6683,-180102.1977,-121483.398,-87080.4004,-60155.9541,-34685.8337,-22856.1289,-23603.6757,-21519.3757,-18401.3306,-16650.2092,-11348.5335,-12155.3509,-8908.671,-4135.4711,-2832.099,-4167.9592,-11335.2025,-8568.5123,-7558.8754,-6220.7643,-4933.2392,-3996.8333,-3256.5524,-2630.2668,-2359.7372,11.3749
3350.495052,1978929.961,4.7829,13.1803,-75.6626,-1935.4129,-3831.4739,-1992.3787,-832.1979,-3986.5938,-987.5179,-31917.1627,44.2791,35.4981,19.5556,42.7035,407.8263,64.2441,54.9174,27.9014,119.4157,36.3132,784.2762,-76931219.3,-92471101.08,-122173609.2,-287046041.5,-513315597.6,-1012622054,-1987023182,-4146922151,-8639513194,39264.4518,240500.0875,1092939.999,2186568.603,4382214.287,57921.7954,138454.4697,313186.6665,677458.5697,1402939.493,2871279.538,5800814.005,11569141.41,-23185.9934,-30755.0686,-44007.1158,-68020.577,-116655.404,-218729.2943,-450044.8615,-915817.5875,-1975250.679,-4237730.668,4851.8715,9698.7276,1061.0822,1123.7305,1296.7364,939.0593,-1888114.496,-1469882.514,-1185072.662,-939197.0155,-734564.4009,-613333.5768,-465818.2,-338086.0767,-264104.7644,-229720.6196,-166873.4428,-102737.4925,-67817.5728,-52895.3116,-39115.7846,-25637.6369,-24328.5515,-23367.6912,-21270.7209,-19751.3361,-13351.465,-12701.7585,-10461.4984,-5016.0051,-3061.7219,-3781.5208,-9009.5789,-9607.4201,-7999.773,-6301.7355,-4795.6797,-3851.538,-3236.5738,-2755.6386,-2610.5344,12.2814
3327.085987,2163516.926,4.3711,7.0629,-96.2138,-1612.6148,-807.1676,-7521.1615,-6769.1749,-9291.9437,-8580.3733,-12455.6789,15.7292,86.0579,75.6663,105.6295,114.4582,20.343,161.172,140.6817,244.1887,228.6445,305.9309,-81280398.29,-97016587.74,-127002383.9,-291963754.6,-517821856.2,-1018099453,-1990605618,-4154356291,-8655016620,40590.8548,248119.3893,1125759.845,2250803.554,4500673.949,59688.0914,143792.7278,325905.7669,701900.3702,1444197.12,2973104.93,5950298.085,11880139.81,-23467.9436,-31072.4142,-44366.0184,-68407.7312,-117058.1734,-219113.0515,-450530.0368,-916142.7468,-1975946.35,-4239214.631,4875.6968,9748.3599,766.3077,1102.3293,1286.3027,1016.5145,-1882379.393,-1462727.138,-1199114.168,-973639.6426,-740441.419,-607355.7298,-482109.8711,-343723.4681,-261484.8463,-224094.3267,-173471.531,-114755.1714,-81861.296,-61602.8004,-38803.2487,-26074.7392,-23468.1987,-21101.2965,-18064.0131,-15903.4745,-10801.0578,-11227.4297,-8839.1359,-4049.949,-2669.8635,-3919.6195,-10700.3814,-8129.0177,-6890.3225,-5491.2143,-4258.7318,-3341.3834,-2671.6,-2248.3637,-2105.3122,10.9205
3477.967791,1951695.152,4.8065,8.0869,-10.2931,-83.472,-1299.4945,-121.2672,-1188.9252,-330.4579,-166.9148,-210.8539,13.2633,3.5617,16.0228,6.7981,4.2386,34.2159,5.4243,42.5224,14.5109,9.6983,11.4286,-94586878.06,-113528119.8,-149847696.6,-351112086.2,-626995249.4,-1236439454,-2423595287,-5055609732,-10528058533,48126.5267,294308.6202,1333383.594,2666933.002,5333873.028,70937.4757,170453.8812,384884.2005,829859.4863,1708241.582,3519042.378,7035105.911,14075433.83,-24260.7244,-32134.2963,-45933.8003,-70935.5636,-121562.1939,-227779.7771,-468496.5353,-952929.0448,-2054692.484,-4407053.767,5034.4057,10069.5318,1023.7837,1154.3841,1250.1967,1238.3513,-1608812.453,-1367971.954,-1056531.148,-849936.0155,-719827.0497,-602647.7299,-442445.8292,-324412.8035,-254118.7514,-219669.3122,-215241.4598,-139861.3128,-79933.7353,-49549.4063,-37100.4139,-26117.8678,-19205.5346,-18953.6183,-17283.3411,-16788.0903,-13491.506,-13752.6385,-6162.3557,-2935.8946,-2922.1766,-6459.2186,-9442.7394,-5856.4094,-4637.0714,-3610.7123,-2724.5041,-2412.051,-2077.7283,-1653.1909,-1257.5393,8.9759
3780.992873,2141647.595,-13086.2749,-31075.0002,-75867.6279,-232838.9365,-582273.5556,-126893.737,-12660.7627,-242277.0085,-11426.2255,-14886.053,2664.6957,743.591,175.1245,2724.6502,201.8906,8454.4528,1802.4816,376.7642,5353.6672,295.7516,316.8566,-91079480.85,-109662808.9,-145445462.3,-343897029.2,-618303298.1,-1221120832,-2396336672,-4998849848,-10410072376,49704.611,295228.8157,1316858.741,2634174.6,5262881.955,83843.1722,189837.7436,388416.0293,848594.8313,1669912.106,3490384.328,6923226.096,13884463.51,-23946.8709,-31769.0355,-45507.1892,-70424.9578,-120904.2393,-227011.9419,-467122.4401,-950513.2835,-2049520.78,-4396030.733,5014.4388,10035.3555,1021.9447,972.104,1198.4401,1112.4677,-1570709.835,-1354672.502,-1063329.59,-881662.9259,-741945.1821,-592211.9058,-431714.3574,-318353.1515,-253383.8184,-223493.203,-214883.3334,-131599.1717,-76452.7972,-49360.2649,-40349.1629,-27096.6519,-20821.9175,-18255.0044,-17870.6932,-16400.5381,-14344.7723,-13861.6691,-6664.2829,-3729.9658,-4025.7472,-8381.851,-8019.3622,-6075.7157,-4641.8319,-3225.913,-2625.4896,-2433.9347,-2103.22,-1707.8497,-1389.9619,5.3256
3634.855205,1909509.807,6.0754,-2.7524,-9.1536,-845.9513,-1275.8543,-295.5152,-1304.3709,-10574.5498,-67.0983,-486.4301,19.7109,7.955,23.5515,160.7771,12.6681,33.8944,13.7371,39.1943,329.7887,4.5858,26.5527,-96579910.68,-115931551.5,-153056223.7,-358691355.4,-640668305.1,-1262805446,-2474276100,-5161073442,-10747187775,49426.1727,301792.8732,1363861.722,2727778.057,5453736.044,72479.9088,175661.6706,396306.5119,856748.9779,1739810.118,3603193.021,7191561.08,14391550.67,-24370.4361,-32276.6748,-46135.8324,-71244.8038,-122088.0502,-228766.433,-470466.663,-956837.6028,-2063058.159,-4424882.197,5055.3513,10111.8301,327.8488,643.5111,818.5199,788.2735,-1611606.004,-1324412.944,-1053109.188,-903022.4895,-798136.9403,-650585.4305,-466125.9515,-349423.5336,-287254.3266,-249499.4802,-228584.6296,-159484.1422,-103651.3305,-69020.8856,-47256.7385,-34363.2766,-25865.629,-22373.0979,-19998.0217,-15433.761,-12590.6522,-13328.1685,-5801.2373,-2534.8248,-2551.6368,-6018.096,-9112.3064,-5737.1783,-4751.1356,-3567.4766,-2806.2077,-2440.538,-2091.3993,-1657.6421,-1431.1295,6.4058
3286.936831,1258088.093,1.4461,6.6335,4.2613,-64.4165,-15.8974,-98.7094,-348.7547,-480.8634,-725.0789,-2412.603,0.98801,1.3377,6.0371,9.6142,36.2103,1.6153,4.7237,11.5978,18.9403,27.6805,57.2023,-35505733.06,-42916036.1,-57058918.47,-135588728.8,-243466741.5,-481850646.9,-947822824.7,-1981871862,-4136192825,19791.6244,120916.8378,547542.0987,1095329.205,2192187.811,29075.7742,69931.0142,158290.1764,341046.6095,700563.7199,1443154.291,2892968.202,5785524.101,-19422.0524,-25912.0307,-37249.2701,-57789.1623,-99406.489,-186821.1376,-385096.1058,-784785.9455,-1694599.676,-3639254.773,4223.5264,8446.944,29.3507,45.047,26.7705,23.3729,-1854366.255,-1679164.592,-1368226.187,-1093867.275,-870188.576,-709401.5559,-602391.9796,-457549.0929,-342032.5427,-279214.9094,-260377.8157,-217772.674,-142335.7888,-97226.5432,-75110.1339,-67958.3182,-56724.7258,-43394.7266,-30462.1152,-22888.4818,-17304.06,-17525.7941,-14154.315,-12902.1245,-7844.2157,-4062.3204,-2680.4262,-6890.1846,-7263.444,-5932.3526,-5088.1847,-4594.7459,-3946.2121,-3526.8726,-2496.9219,5.388
3253.747257,1282253.903,3.4995,3.2109,-36.2778,-463.3673,-421.7942,-94.7713,-32.4542,-6.0736,2.6677,2.2063,10.87,3.2225,1.9253,0.67725,0.20442,13.9986,5.6356,2.6971,1.5992,0.11109,0.35703,-32240328.75,-38884018.9,-51518631.83,-121396277.6,-217392661.6,-429911817.8,-844890844.6,-1767195295,-3689217779,17863.8039,109354.5849,495950.7362,991931.2554,1983928.636,26472.7825,63080.7539,142895.8686,308700.2522,635614.0345,1308489.957,2617684.814,5235590.07,-18979.4476,-25324.2714,-36392.0304,-56423.2766,-96997.1257,-182224.588,-375624.7374,-765446.2615,-1653153.793,-3550830.126,4136.8899,8273.8646,2.0549,3.7077,3.3045,8.5843,-1974399.783,-1670057.974,-1370084.629,-1111586.178,-904881.7587,-748485.4309,-638125.6802,-507986.8616,-384664.7551,-313054.8181,-285008.4299,-243944.9537,-183413.3462,-135894.6909,-106113.4439,-87946.5319,-63210.3589,-41455.7141,-27884.6158,-22676.6381,-22494.8428,-20415.0102,-20399.7154,-17154.3566,-11590.3812,-6824.3491,-4625.6779,-6725.1939,-7342.8369,-6025.7794,-5264.1282,-4726.1925,-3933.0333,-3395.3575,-2530.8804,3.9545
3211.661783,1349097.896,1.4669,5.2745,7.4148,-35.0825,2.5458,-42.5786,-41.3331,-18.115,-10.9308,-53.2971,0.37686,1.0092,1.463,1.6386,2.2342,0.59508,3.5848,3.4821,2.4156,1.5851,3.4134,-36882028.69,-44462329.84,-58907678.81,-138863437.1,-248684283.4,-491636659.7,-965991391.4,-2019762964,-4215086094,20267.638,123947.0918,561554.7038,1123170.172,2246779.929,29826.4027,71560.2882,161949.6227,349939.7512,718796.7933,1481571.489,2964841.568,5929259.881,-19598.3335,-26125.2751,-37520.2097,-58149.5486,-99933.4861,-187692.5194,-386785.9445,-788016.7682,-1701523.063,-3654025.169,4245.1248,8490.1251,12.8611,24.8021,21.0198,22.0789,-1856331.929,-1699048.793,-1411557.141,-1147018.551,-885497.8821,-709316.6551,-610608.0814,-480108.1062,-359740.9994,-290937.7972,-258786.0661,-216641.3683,-156056.169,-110247.5871,-81998.0594,-68825.5358,-55818.8473,-42760.1074,-33375.8867,-21526.5519,-16376.5048,-16834.9423,-12773.3992,-12190.471,-7173.8251,-3741.7436,-2680.0124,-7402.9287,-7063.6452,-6039.826,-5112.3932,-4637.6295,-4024.6285,-3484.1397,-2487.3023,5.22
3245.545579,1348991.009,4.1472,8.4248,-4.1029,-270.9596,-660.8702,-3775.3456,-3858.2754,-47850.5876,-1806.7019,-77342.3662,14.8558,51.9517,74.0413,530.2598,897.5633,13.3965,87.6184,117.2999,1299.4287,71.364,1776.516,-109617124.9,-131268557,-172917090.7,-402826811.3,-717904831.5,-1414007058,-2766443566,-5768956430,-12009863290,56046.5205,341810.0899,1540127.447,3079358.094,6141158.914,82739.4791,198712.2322,452543.0457,974994.0185,1960867.945,4090820.342,8075690.031,16203203.68,-25044.2117,-33130.2093,-47311.0624,-72983.5638,-124968.1548,-234010.7155,-481103.6281,-978064.1222,-2108486.532,-4521686.978,5165.8937,10338.3896,262.6332,381.3053,577.9103,663.3741,-1886085.428,-1671308.956,-1348135.522,-1117040.668,-916812.4687,-736755.9543,-592477.2105,-438151.5782,-331640.8482,-273229.9258,-232108.3082,-155835.101,-100075.6321,-70984.0444,-54016.3756,-36422.2351,-26707.0547,-26820.5364,-20536.1391,-20202.1969,-16192.8717,-8760.4623,-6101.8925,-7674.9107,-13650.8193,-10908.1359,-9157.0511,-7327.4396,-6637.3681,-4714.3933,-3578.6402,-3261.6757,-4060.3484,-3653.7582,-2511.1618,457.4705
3322.756534,1500515.426,4.9655,8.646,-23.2405,-750.9603,-702.9298,-144.0713,-872.9801,-54.9842,1.7355,-148.8386,13.1902,2.4332,12.752,2.3237,5.1109,22.7849,7.5804,31.2285,5.3693,0.48006,10.0863,-108674288.8,-130230573.6,-171554371.9,-400283849.5,-713767388,-1406281516,-2754547573,-5744217869,-11958680152,54286.3218,332154.4536,1505637.548,3011398.711,6024134.96,80044.542,191697.9287,433929.0491,936498.6865,1929726.157,3971877.569,7951145.232,15897902.24,-24998.3271,-33075.895,-47235.5312,-72883.9074,-124814.2867,-233751.2129,-480602.8497,-977268.1897,-2106783.381,-4518060.75,5151.661,10302.7963,686.384,601.1536,1079.0764,1394.4864,-1960445.114,-1724320.91,-1413015.493,-1168567.221,-933604.5443,-736163.0177,-556417.9841,-384183.694,-281735.2378,-234136.7726,-214070.5867,-138560.7862,-82863.0042,-56158.6749,-47296.7334,-27860.6396,-17352.8957,-18747.9768,-19768.7831,-17769.7272,-22250.4089,-12934.042,-8637.4148,-8624.4399,-13454.2499,-11695.8151,-10230.0343,-7137.8911,-6271.7511,-4763.5633,-3616.6365,-3267.9556,-3827.2703,-3473.1185,-2502.649,1921.803
3358.764487,1549654.707,3.2703,9.7205,-10.4085,-160.6317,-459.2086,-1920.5065,-192.7804,-1544.0182,-264.2645,-11503.3033,4.3879,25.9637,5.9788,21.5226,169.8184,8.6428,57.7603,8.9832,52.3303,15.8881,336.83,-107616803,-128901844.9,-169719312.2,-395325820.5,-704514774.7,-1388042338,-2717529155,-5667201376,-11798653876,54127.3044,331224.1363,1499660.547,2998759.821,5990151.244,79475.9367,191094.3998,433833.1225,936116.5956,1918333.349,3968075.149,7891010.736,15805952.26,-24945.8198,-33004.8148,-47131.0094,-72710.6526,-124502.2057,-233145.0151,-479364.4902,-974674.47,-2101232.611,-4506232.047,5144.2214,10291.4536,536.9658,530.8877,673.5934,1026.9756,-1952946.091,-1691326.055,-1355094.651,-1115267.665,-930588.5746,-748550.8764,-555467.1484,-390201.6898,-294767.7903,-252305.687,-229465.6368,-148823.6556,-89098.4194,-59103.9316,-49092.8274,-34498.5565,-21659.7439,-20200.8628,-14799.7251,-12435.7342,-18323.5202,-12212.6753,-7695.0792,-7097.1201,-11032.1969,-12455.1041,-10646.4196,-7114.7607,-6171.0813,-4582.5509,-3535.0788,-3219.9688,-3585.3382,-3596.5521,-2525.6655,792.051
3648.440769,1722105.916,0.90022,3.9798,2.0472,-52.3639,-298.1781,-302.4011,-223.2039,-1194.7554,-2379.1619,-24548.793,6.8806,9.1492,4.0769,10.246,303.9675,9.5926,12.0395,11.4416,25.0175,55.5611,511.3348,-25410461.5,-30808178.87,-40564456.71,-94063242.05,-167438595.1,-330720044.9,-648577593.3,-1357560424,-2835878437,14352.635,87707.3976,398029.7412,795621.5377,1586264.586,21104.0741,50932.8789,115022.5471,247954.0911,511023.1817,1057097.441,2088263.7,4186472.442,-17787.9461,-23967.7475,-34427.9484,-53320.3698,-91555.6501,-171859.6925,-354312.7959,-721931.2516,-1559873.876,-3351767.405,3943.0203,7890.3095,37.547,111.2816,153.3791,152.9428,-1910076.892,-1574555.085,-1271141.655,-1032632.176,-861184.4589,-709847.9287,-573965.3092,-448902.2272,-346289.6775,-281387.4407,-259734.7083,-226558.2837,-150189.3358,-98745.0071,-68481.6255,-52161.4924,-41968.7517,-34481.0871,-28107.6039,-27521.9913,-21815.4589,-17154.7771,-13226.8946,-9700.3369,-9985.6437,-6746.7424,-3846.6097,-3630.1938,-6595.0726,-5339.9578,-4256.9393,-3842.5563,-3607.1751,-3103.7621,-3737.0083,11.9382
4256.667617,1489540.577,0.93454,4.8855,4.1418,-64.3905,-35.4123,-87.1117,-59.9196,-601.8602,-94.5041,-1578.8093,1.6218,2.2325,2.1228,14.411,30.8602,2.1915,3.9689,3.463,25.4647,4.7793,54.414,-24673554.14,-29747260.5,-39361728.55,-92388932.82,-165206226.8,-326838175.4,-642305490.7,-1344478651,-2808687261,13921.3104,85216.2246,386937.5864,773693.9923,1545837.238,20415.6259,49151.4324,111184.0969,239963.1184,496952.6392,1022969.887,2037591.649,4079186.916,-17784.8803,-23769.1625,-34188.4996,-53031.4441,-91188.3385,-171350.3689,-353397.6984,-720408.2986,-1556609.307,-3344803.708,3923.3675,7848.421,46.9265,113.4119,126.535,139.5812,-1967465.809,-1555135.914,-1246814.574,-1021893.869,-841202.509,-676981.2629,-535327.7458,-441039.9424,-372586.3802,-305122.2134,-275238.7256,-228070.4033,-143895.9482,-94076.0645,-67696.8148,-53892.0485,-41953.8256,-34849.7087,-29515.4418,-27909.4318,-22450.6701,-17346.3131,-12550.0615,-8972.8975,-8913.2738,-7313.3754,-4104.7307,-3505.3467,-6266.0699,-4856.677,-4139.3402,-3832.8174,-3617.6879,-3057.2992,-3627.9875,9.6628
3912.330877,1664349.056,1.4538,7.3822,-6.355,-498.2695,-356.7226,-188.862,-3.5797,-334.1852,-37.8831,-590.9017,4.351,4.1731,0.67605,9.1857,14.1029,10.5757,7.9716,1.3497,16.6375,2.6874,24.5818,-23245657.15,-28048019.82,-37153862.88,-87398970.81,-156407084,-309521572.8,-608501727.6,-1273914575,-2661649072,13199.5618,80843.1195,366943.0182,733773.9198,1466524.466,19677.292,46581.2007,105737.2077,227705.6467,471128.6554,969444.0856,1933656.835,3869959.157,-17524.4061,-23434.7722,-33725.5169,-52336.226,-90031.1046,-169225.2238,-349069.6041,-711696.2625,-1537929.737,-3304933.749,3879.4777,7760.1274,22.6456,56.6699,58.897,56.7504,-2003122.39,-1606509.199,-1290127.538,-1047248.125,-867446.8926,-712130.0317,-571216.3653,-456688.7176,-382314.5799,-317222.5868,-279296.8433,-236943.2335,-156782.9994,-104346.6719,-75452.1293,-62324.1231,-50909.2669,-41869.771,-34320.9854,-31036.6725,-27610.8636,-21272.6104,-17017.8052,-12462.9191,-11275.6217,-8789.762,-5213.4644,-3827.3398,-6084.2012,-5418.0853,-4371.6433,-3998.1283,-3816.7875,-3317.3319,-3692.3361,9.2795
3121.837747,2185048.642,-1634412.367,-1360542.305,-1166078.719,-1288681.806,-419861.093,-58356.4142,-154237.8194,-406027.3706,-52470.4358,-861408.2243,2923.6965,683.1823,1324.0939,3309.6096,7471.985,3969.7315,921.1955,2618.5327,8283.6896,750.4105,13583.0588,-169207592.3,-201497460.2,-264541937.5,-622080718,-1114739679,-2199665019,-4321609630,-9002535604,-18722160344,80270.3797,480626.7758,2200511.064,4405332.835,8859859.531,158805.2757,300687.6929,623825.5764,1339718.959,2871372.137,5740441.3,11803480.92,23430006.42,-27189.243,-35899.817,-51187.4172,-78929.925,-135134.1804,-252996.6304,-519913.1378,-1057016.546,-2277407.956,-4881558.565,5507.9762,11006.0149,15.0102,23.665,66.963,346.1549,-1922406.301,-1718074.309,-1458907.928,-1147047.719,-816556.0667,-592771.8896,-439222.7999,-331712.7881,-264036.5842,-216444.0592,-182245.5155,-154537.3777,-132841.2499,-110073.8951,-85600.1884,-59249.2069,-32495.1563,-19534.9487,-15493.9445,-10990.6697,-11498.2473,-8798.094,-8094.5437,-11971.1924,-7737.462,-5295.556,-5286.4815,-4594.7203,-3834.6679,-2881.8494,-2102.7914,-1789.184,-1377.427,-1101.3693,-1179.3197,5.4173
3226.501848,2210106.853,-329970.8342,-330084.7927,-453568.1883,-889062.6701,-80692.9861,-106568.9789,-87978.0376,-138523.9771,-210543.22,-528580.5726,817.979,910.8591,711.3969,1048.1454,3763.8339,1445.86,1380.7476,1660.251,2027.6579,3574.4669,6269.0646,-170701304.5,-207236469.3,-277983988.6,-675314268.6,-1223484983,-2422954750,-4771684759,-9937555095,-20663242142,89208.7401,534093.7937,2417110.822,4838429.974,9703663,156266.7327,321647.1674,694222.5564,1514920.468,3078626.491,6353873.188,12817728.09,25644577.83,-27415.9355,-36258.3673,-51830.8349,-80133.3921,-137488.0946,-257866.238,-530207.9895,-1078318.068,-2322968.425,-4978600.836,5595.777,11193.5944,23.7719,51.9738,93.175,413.9427,-1930557.112,-1731052.515,-1476527.445,-1151531.567,-807157.0202,-589273.1072,-461704.7064,-382239.5469,-279495.2536,-208158.3289,-176552.9758,-160952.3021,-137392.251,-103278.646,-76673.5409,-54650.6224,-30921.7282,-17731.7995,-14294.1268,-14266.3489,-14162.0669,-10845.284,-9682.1257,-12827.0261,-8375.7879,-5751.6235,-5388.4247,-3326.4799,-1743.4667,-1234.0827,-1793.9872,-1968.4921,-1486.7476,-1119.2916,-1076.1962,4.5987
3255.939775,2162700.712,-166795.5401,-171877.631,-229875.5892,-439288.5304,-92045.0056,-20634.6322,-75306.8415,-104634.1424,-128556.2948,-307506.1535,672.8705,251.0285,579.8627,1139.6885,2336.2197,996.3364,299.4607,1020.3513,1532.8519,2312.1406,3868.7053,-168777171.5,-199312984.1,-257349749.8,-571709317.6,-1002421745,-1961402816,-3814206144,-7947616071,-16533517061,76369.5566,469709.7615,2140223.919,4276735.832,8527731.016,135888.5345,272534.9375,612702.6039,1327674.692,2776557.427,5679999.701,11266506,22524164.81,-27353.8278,-35951.2771,-50958.5436,-77959.0925,-132535.6314,-246886.9632,-506473.5442,-1027508.97,-2214276.125,-4747061.674,5451.8115,10904.9179,10.8675,19.0049,33.5618,105.5138,-1929928.812,-1731043.699,-1478696.758,-1180071.871,-843753.7735,-623061.4534,-491831.2386,-400041.3182,-308153.2494,-244570.878,-210730.2745,-177097.3208,-144388.6437,-113536.4037,-87743.9928,-67969.4663,-43367.3721,-28461.944,-20154.58,-14065.428,-14738.8924,-11446.9802,-10528.3769,-13030.2829,-8158.5343,-5766.709,-5703.1723,-4830.3133,-3647.7892,-2737.0732,-2209.5436,-1731.0274,-1431.254,-1282.0056,-1204.0269,4.6804
3104.498847,1498176.419,3.3778,8.4457,-122.1216,-4518.4987,-3317.1209,-6556.2406,-1847.2943,-2624.3546,-1347.1996,-1709.1929,40.3304,91.4338,25.6845,62.2344,23.7135,65.3659,140.7594,53.1212,81.8562,48.6443,55.3402,-101577119.9,-122055453.1,-161349833.1,-379218879.6,-678295917,-1338085777,-2623577472,-5471726494,-11392600178,51744.7388,316782.2511,1433976.929,2868255.483,5735636.902,77003.4063,182080.5906,413743.4925,896792.0526,1833098.218,3785292.302,7560449.15,15135226.89,-24636.5441,-32627.24,-46639.9685,-72031.8529,-123461.5439,-231383.5968,-475889.5034,-967930.5593,-2086799.717,-4475476.687,5103.0649,10208.0186,29.1577,38.7382,48.0914,143.8647,-1955731.078,-1721348.589,-1455098.124,-1206511.891,-1000587.438,-820177.1816,-638377.0107,-490057.0579,-384226.7707,-318763.0344,-280497.157,-207277.2123,-140582.3824,-102207.0496,-81575.5067,-64062.4129,-41188.0358,-26482.5964,-19940.8149,-20482.0522,-17656.2192,-14481.406,-9631.2594,-6955.3589,-8288.8565,-5367.9698,-2915.3206,-3413.2341,-6759.5737,-5634.9483,-4545.5532,-4052.6117,-3826.0367,-3330.9258,-2595.6165,24.2188
